date,market_daily__close_spy,market_daily__close_gspc,market_daily__vix,market_daily__rate_10y,market_extended_spx__close_spy,market_extended_spx__close_gspc,market_extended_spx__vix,market_extended_spx__rate_10y,market_extended_spx__hvol_10d,market_extended_spx__hvol_14d,market_extended_spx__hvol_30d,market_extended_spx__hvol_60d,market_extended_spx__hvol_91d,market_extended_spx__hvol_122d,market_extended_spx__hvol_152d,market_extended_spx__hvol_182d,market_extended_spx__hvol_273d,market_extended_spx__hvol_365d,market_extended_spx__hvol_547d,market_extended_spx__hvol_730d,market_extended_spx__hvol_1825d,market_extended_spx__fwd_front,market_extended_spy__close_spy,market_extended_spy__close_gspc,market_extended_spy__vix,market_extended_spy__rate_10y,market_extended_spy__hvol_10d,market_extended_spy__hvol_14d,market_extended_spy__hvol_30d,market_extended_spy__hvol_60d,market_extended_spy__hvol_91d,market_extended_spy__hvol_122d,market_extended_spy__hvol_152d,market_extended_spy__hvol_182d,market_extended_spy__hvol_273d,market_extended_spy__hvol_365d,market_extended_spy__hvol_547d,market_extended_spy__hvol_730d,market_extended_spy__hvol_1825d,market_extended_spy__fwd_front,options_snapshot_spx__Unnamed: 0,options_snapshot_spx__underlying,options_snapshot_spx__put_call,options_snapshot_spx__expiry,options_snapshot_spx__strike,options_snapshot_spx__mid,options_snapshot_spx__last,options_snapshot_spx__iv,options_snapshot_spx__delta,options_snapshot_spx__gamma,options_snapshot_spx__vega,options_snapshot_spx__theta,options_snapshot_spx__open_interest,options_snapshot_spx__volume,options_snapshot_spy__Unnamed: 0,options_snapshot_spy__underlying,options_snapshot_spy__put_call,options_snapshot_spy__expiry,options_snapshot_spy__strike,options_snapshot_spy__mid,options_snapshot_spy__last,options_snapshot_spy__iv,options_snapshot_spy__delta,options_snapshot_spy__gamma,options_snapshot_spy__vega,options_snapshot_spy__theta,options_snapshot_spy__open_interest,options_snapshot_spy__volume,vol_surface_spx__Unnamed: 0,vol_surface_spx__underlying,vol_surface_spx__tenor_d,vol_surface_spx__moneyness,vol_surface_spx__iv,vol_surface_spy__Unnamed: 0,vol_surface_spy__underlying,vol_surface_spy__tenor_d,vol_surface_spy__moneyness,vol_surface_spy__iv
2018-09-24,260.97344970703125,2919.3701171875,12.2,3.08,260.97344970703125,2919.3701171875,12.2,3.08,0.081225,0.066011,0.063915,0.069208,0.074556,0.082938,0.08461,0.107021,0.140996,0.124803,0.110083,0.103303,0.123457,2919.370117,260.97344970703125,2919.3701171875,12.2,3.08,0.081403,0.066937,0.063177,0.068605,0.073108,0.081371,0.083084,0.105424,0.141115,0.125009,0.110296,0.10353,0.123076,291.019989,125840,SPX,C,2018-10-04,2921.103978,17.574092,17.574092,0.091164,0.50301,0.009056,192.770437,-352.164238,4507931,457220,75900,SPY,C,2018-10-04,291.19283,1.866529,1.866529,0.097124,0.503204,0.08524,19.218079,-37.182928,6975474.0,775794.0,2023204,SPX,10,-90,0.129215,1241578,SPY,10,-90,0.065421
2018-09-25,260.7314147949219,2915.56005859375,12.42,3.1,260.7314147949219,2915.56005859375,12.42,3.1,0.075241,0.065994,0.06271,0.06691,0.074683,0.082521,0.083385,0.103886,0.141,0.124786,0.110086,0.103209,0.123451,2915.735545,260.7314147949219,2915.56005859375,12.42,3.1,0.075058,0.067056,0.061879,0.066023,0.073202,0.080942,0.08191,0.102299,0.141111,0.12499,0.110295,0.103433,0.123069,290.7675,125862,SPX,C,2018-10-05,2916.349575,17.159136,17.159136,0.089158,0.502776,0.009269,192.454927,-327.25691,4564601,289385,75922,SPY,C,2018-10-05,290.860015,1.750318,1.750318,0.091182,0.502895,0.090858,19.195872,-33.909693,7172791.0,577585.0,2023578,SPX,10,-90,0.12749,1241952,SPY,10,-90,0.154911
2018-09-26,259.951171875,2905.969970703125,12.89,3.06,259.951171875,2905.969970703125,12.89,3.06,0.072874,0.069378,0.058713,0.066854,0.072589,0.082334,0.083631,0.103915,0.141065,0.124846,0.109997,0.103039,0.123446,2905.969971,259.951171875,2905.969970703125,12.89,3.06,0.072335,0.070037,0.05742,0.06591,0.071148,0.080737,0.082135,0.102302,0.141169,0.125044,0.110203,0.103277,0.123058,289.880005,125884,SPX,C,2018-10-06,2907.088128,18.123607,18.123607,0.094469,0.503009,0.008777,191.843224,-350.875096,4646606,403422,75944,SPY,C,2018-10-06,289.98984,1.82902,1.82902,0.095567,0.50304,0.086949,19.138391,-35.340876,7289339.0,875886.0,2023952,SPX,10,-90,0.1143,1242326,SPY,10,-90,0.157184
2018-09-27,260.677490234375,2914.0,12.41,3.06,260.677490234375,2914.0,12.41,3.06,0.064209,0.065684,0.059405,0.066237,0.071955,0.081919,0.083286,0.102337,0.141082,0.124816,0.110011,0.102968,0.123402,2914.177726,260.677490234375,2914.0,12.41,3.06,0.064223,0.065168,0.0581,0.065296,0.070642,0.08033,0.081796,0.100958,0.141183,0.12502,0.110216,0.103215,0.123013,290.707732,125906,SPX,C,2018-10-07,2915.783893,17.475132,17.475132,0.090818,0.502998,0.009107,192.415881,-351.266068,4660097,398439,75966,SPY,C,2018-10-07,290.867957,1.777685,1.777685,0.092607,0.503055,0.0895,19.196371,-35.656068,7459673.0,901582.0,2024326,SPX,10,-90,0.086373,1242700,SPY,10,-90,0.06085
2018-09-28,260.7044982910156,2913.97998046875,12.12,3.05,260.7044982910156,2913.97998046875,12.12,3.05,0.058141,0.065707,0.056045,0.064261,0.071987,0.079058,0.082902,0.101936,0.140931,0.124816,0.109995,0.102915,0.123353,2913.97998,260.7044982910156,2913.97998046875,12.12,3.05,0.058157,0.065175,0.05515,0.063562,0.070674,0.077403,0.081418,0.100562,0.141096,0.125021,0.110198,0.103171,0.122964,290.720001,125928,SPX,C,2018-10-08,2915.242456,14.700458,14.700458,0.076412,0.502433,0.010822,192.381591,-291.098261,4744328,450217,75988,SPY,C,2018-10-08,290.83148,1.486785,1.486785,0.077461,0.50244,0.106963,19.194022,-29.133028,7714129.0,636340.0,2024700,SPX,10,-90,0.134918,1243074,SPY,10,-90,0.143548
2018-10-01,261.6102600097656,2924.590087890625,12.0,3.09,261.6102600097656,2924.590087890625,12.0,3.09,0.047775,0.058447,0.056376,0.064475,0.072059,0.074313,0.081574,0.09646,0.140603,0.124814,0.109999,0.102667,0.123378,2924.590088,261.6102600097656,2924.590087890625,12.0,3.09,0.045239,0.058179,0.055557,0.063346,0.070798,0.072837,0.080262,0.09533,0.140761,0.12502,0.110195,0.102947,0.122995,291.730011,125950,SPX,C,2018-10-11,2926.091151,14.987344,14.987344,0.077615,0.502511,0.010617,193.096888,-300.703558,4476923,441363,76010,SPY,C,2018-10-11,291.903582,1.551438,1.551438,0.080534,0.502647,0.102549,19.264829,-31.451005,7362462.0,804233.0,2025074,SPX,10,-90,0.156856,1243448,SPY,10,-90,0.105078
2018-10-02,261.457763671875,2923.429931640625,12.05,3.05,261.457763671875,2923.429931640625,12.05,3.05,0.043617,0.054052,0.055017,0.063806,0.071067,0.073898,0.081445,0.095072,0.140315,0.124775,0.109987,0.102567,0.123306,2923.609677,261.457763671875,2923.429931640625,12.05,3.05,0.04138,0.053867,0.054273,0.06286,0.07024,0.072446,0.080141,0.093902,0.140558,0.124972,0.110183,0.102848,0.122918,291.577924,125972,SPX,C,2018-10-12,2924.959528,15.208031,15.208031,0.078788,0.502554,0.010463,193.021805,-305.250629,4559405,262294,76032,SPY,C,2018-10-12,291.739898,1.607219,1.607219,0.083477,0.502754,0.098994,19.253966,-32.583994,7479319.0,672240.0,2025448,SPX,10,-90,0.101116,1243822,SPY,10,-90,0.068254
2018-10-03,261.6012268066406,2925.510009765625,11.61,3.15,261.6012268066406,2925.510009765625,11.61,3.15,0.040782,0.053953,0.053704,0.063023,0.070507,0.073462,0.079356,0.093869,0.140146,0.124765,0.109987,0.102531,0.123271,2925.51001,261.6012268066406,2925.510009765625,11.61,3.15,0.038547,0.053825,0.052967,0.062092,0.069694,0.07202,0.077996,0.092889,0.140397,0.124963,0.110183,0.102825,0.122878,291.720001,125994,SPX,C,2018-10-13,2926.672263,15.095677,15.095677,0.07816,0.502471,0.010538,193.135203,-296.464969,4665904,437193,76054,SPY,C,2018-10-13,291.899392,1.608115,1.608115,0.083477,0.502754,0.098938,19.264522,-32.591062,7703235.0,932871.0,2025822,SPX,10,-90,0.117722,1244196,SPY,10,-90,0.099836
2018-10-04,259.5565490722656,2901.610107421875,14.22,3.19,259.5565490722656,2901.610107421875,14.22,3.19,0.058997,0.053935,0.06078,0.065895,0.071317,0.074769,0.080213,0.094322,0.140433,0.125071,0.110181,0.102644,0.123282,2901.787721,259.5565490722656,2901.610107421875,14.22,3.19,0.056339,0.051412,0.059588,0.064805,0.070572,0.073218,0.078804,0.093159,0.140656,0.125249,0.110361,0.10292,0.122886,289.45772,126016,SPX,C,2018-10-14,2902.371462,21.326232,21.326232,0.111345,0.503499,0.007457,191.52754,-402.704352,4680969,565056,76076,SPY,C,2018-10-14,289.586556,2.172219,2.172219,0.11366,0.503696,0.073227,19.111342,-42.270231,7785265.0,1483736.0,2026196,SPX,10,-90,0.127272,1244570,SPY,10,-90,0.123942
2018-10-05,258.1038818359375,2885.570068359375,14.82,3.23,258.1038818359375,2885.570068359375,14.82,3.23,0.064899,0.058318,0.063002,0.067039,0.070809,0.075514,0.080426,0.08903,0.140381,0.125113,0.110287,0.102702,0.123262,2885.570068,258.1038818359375,2885.570068359375,14.82,3.23,0.06284,0.056438,0.062026,0.066036,0.070143,0.074012,0.079062,0.087583,0.14064,0.125289,0.110464,0.102982,0.122868,287.820007,126038,SPX,C,2018-10-15,2886.086985,23.020097,23.020097,0.120867,0.503771,0.006907,190.451336,-429.089632,4848916,521446,76098,SPY,C,2018-10-15,287.954962,2.336395,2.336395,0.122943,0.503983,0.068075,19.003471,-45.049194,8210288.0,1378892.0,2026570,SPX,10,-90,0.112305,1244944,SPY,10,-90,0.129298
2018-10-08,258.1038818359375,2884.429931640625,15.69,3.23,258.1038818359375,2884.429931640625,15.69,3.23,0.069098,0.057413,0.062674,0.068268,0.068933,0.074975,0.079882,0.088973,0.140374,0.125106,0.110284,0.102771,0.123161,2884.429932,258.1038818359375,2884.429931640625,15.69,3.23,0.06697,0.055787,0.062135,0.067101,0.068177,0.07355,0.078515,0.087403,0.14063,0.125279,0.110457,0.103044,0.122775,287.820007,126060,SPX,C,2018-10-18,2886.207391,24.493219,24.493219,0.128597,0.504246,0.006497,190.457917,-479.137641,4777379,571215,76120,SPY,C,2018-10-18,287.997369,2.444808,2.444808,0.12863,0.504244,0.065075,19.006223,-47.805923,8090817.0,1180777.0,2026944,SPX,10,-90,0.083096,1245318,SPY,10,-90,0.084772
2018-10-09,257.7272033691406,2880.340087890625,15.95,3.21,257.7272033691406,2880.340087890625,15.95,3.21,0.0631,0.057422,0.061412,0.065789,0.068788,0.074596,0.078777,0.086144,0.140382,0.125099,0.110296,0.102679,0.122799,2880.517282,257.7272033691406,2880.340087890625,15.95,3.21,0.061148,0.055804,0.060914,0.06484,0.068032,0.07319,0.077423,0.084848,0.140627,0.125275,0.11047,0.102953,0.122423,287.417674,126082,SPX,C,2018-10-19,2882.122894,24.797034,24.797034,0.130377,0.504305,0.006418,190.187566,-484.774438,4857260,334930,76142,SPY,C,2018-10-19,287.577882,2.473533,2.473533,0.130331,0.5043,0.06432,18.978456,-48.338998,8187301.0,901670.0,2027318,SPX,10,-90,0.086112,1245692,SPY,10,-90,0.086722
2018-10-10,249.5666961669922,2785.679931640625,22.96,3.22,249.5666961669922,2785.679931640625,22.96,3.22,0.187569,0.172247,0.128701,0.105284,0.095146,0.094097,0.094695,0.098241,0.145656,0.129598,0.113715,0.105415,0.123701,2785.679932,249.5666961669922,2785.679931640625,22.96,3.22,0.180483,0.166049,0.124946,0.102455,0.092857,0.091761,0.092497,0.096327,0.145531,0.129464,0.113657,0.105487,0.123265,278.299988,126104,SPX,C,2018-10-20,2787.392231,40.611878,40.611878,0.220792,0.507289,0.003918,183.917199,-771.868702,4966240,935724,76164,SPY,C,2018-10-20,278.427177,3.843618,3.843618,0.209181,0.506823,0.041374,18.372834,-72.374826,8463936.0,2191007.0,2027692,SPX,10,-90,0.147856,1246066,SPY,10,-90,0.223685
2018-10-11,244.06967163085932,2728.3701171875,24.98,3.14,244.06967163085932,2728.3701171875,24.98,3.14,0.194118,0.185549,0.142794,0.115134,0.10217,0.100594,0.099644,0.102057,0.147408,0.131302,0.114979,0.106086,0.124015,2728.537498,244.06967163085932,2728.3701171875,24.98,3.14,0.192102,0.183748,0.142263,0.114347,0.10128,0.099407,0.098401,0.100908,0.147577,0.131432,0.115102,0.106304,0.123635,272.186711,126126,SPX,C,2018-10-21,2730.050904,48.8625,48.8625,0.271235,0.508955,0.003256,180.118159,-921.706585,5154036,855703,76186,SPY,C,2018-10-21,272.337681,4.921327,4.921327,0.273832,0.509036,0.032319,17.96906,-92.763654,8831072.0,2555571.0,2028066,SPX,10,-90,0.193966,1246440,SPY,10,-90,0.182789
2018-10-12,247.4594573974609,2767.1298828125,21.31,3.15,247.4594573974609,2767.1298828125,21.31,3.15,0.230127,0.211292,0.153381,0.120408,0.106116,0.103496,0.101507,0.103825,0.148109,0.132015,0.115368,0.106521,0.124117,2767.129883,247.4594573974609,2767.1298828125,21.31,3.15,0.227572,0.208835,0.152458,0.11942,0.105075,0.102214,0.100177,0.102587,0.148247,0.132107,0.115472,0.106713,0.12373,275.950012,126148,SPX,C,2018-10-22,2768.830859,37.033682,37.033682,0.202686,0.506692,0.004297,182.697278,-706.419262,5470546,755451,76208,SPY,C,2018-10-22,276.119641,3.862317,3.862317,0.211956,0.506994,0.041187,18.22052,-73.50126,9731160.0,2239270.0,2028440,SPX,10,-90,0.120658,1246814,SPY,10,-90,0.115018
2018-10-15,246.0694274902344,2750.7900390625,21.3,3.16,246.0694274902344,2750.7900390625,21.3,3.16,0.265978,0.205508,0.155149,0.119695,0.106713,0.104894,0.102143,0.103606,0.147872,0.132161,0.115333,0.106694,0.124048,2750.790039,246.0694274902344,2750.7900390625,21.3,3.16,0.263291,0.203161,0.15377,0.118583,0.105631,0.103632,0.100743,0.102332,0.147998,0.132241,0.115428,0.106875,0.123654,274.399994,126170,SPX,C,2018-10-25,2752.492568,37.64751,37.64751,0.20727,0.506843,0.004227,181.617286,-717.636093,5392569,621066,76230,SPY,C,2018-10-25,274.569827,3.92531,3.92531,0.21663,0.507149,0.040525,18.118049,-74.652624,10047006.0,1408362.0,2028814,SPX,10,-90,0.117629,1247188,SPY,10,-90,0.113169
2018-10-16,251.44989013671875,2809.919921875,17.62,3.16,251.44989013671875,2809.919921875,17.62,3.16,0.299555,0.247007,0.171606,0.131283,0.114684,0.110582,0.107264,0.106785,0.149842,0.133808,0.116389,0.107594,0.124368,2810.092784,251.44989013671875,2809.919921875,17.62,3.16,0.298806,0.246174,0.170948,0.130571,0.113904,0.109577,0.106075,0.105674,0.150024,0.133937,0.116511,0.107802,0.123986,280.417244,126192,SPX,C,2018-10-26,2810.818711,27.32864,27.32864,0.147333,0.504714,0.00582,185.479519,-514.661797,5574477,711315,76252,SPY,C,2018-10-26,280.545425,2.731793,2.731793,0.147547,0.504819,0.058226,18.514005,-52.448986,10178536.0,1364135.0,2029188,SPX,10,-90,0.154738,1247562,SPY,10,-90,0.16743
2018-10-17,251.4948272705078,2809.2099609375,17.4,3.19,251.4948272705078,2809.2099609375,17.4,3.19,0.278046,0.246544,0.171035,0.129672,0.114603,0.109932,0.107168,0.106785,0.149454,0.133809,0.116358,0.107566,0.124338,2809.209961,251.4948272705078,2809.2099609375,17.4,3.19,0.27751,0.245993,0.170474,0.128974,0.113831,0.10893,0.10598,0.105673,0.149633,0.133937,0.116475,0.107763,0.123954,280.450012,126214,SPX,C,2018-10-27,2810.047891,26.845501,26.845501,0.144768,0.504619,0.005924,185.42944,-504.734617,5829157,533186,76274,SPY,C,2018-10-27,280.516932,2.666343,2.666343,0.144026,0.504562,0.059622,18.512145,-49.809662,10378175.0,1488298.0,2029562,SPX,10,-90,0.183908,1247936,SPY,10,-90,0.188314
2018-10-18,247.86294555664065,2768.780029296875,20.06,3.17,247.86294555664065,2768.780029296875,20.06,3.17,0.28385,0.251482,0.17496,0.13262,0.117905,0.112687,0.10908,0.108472,0.150375,0.134631,0.116984,0.108017,0.124466,2768.950219,247.86294555664065,2768.780029296875,20.06,3.17,0.283339,0.251216,0.174502,0.132026,0.117229,0.111756,0.107963,0.107423,0.150566,0.134772,0.117108,0.108222,0.124087,276.416984,126236,SPX,C,2018-10-28,2767.501633,32.942261,32.942261,0.180379,0.50541,0.00482,182.61448,-576.821226,5867760,637704,76296,SPY,C,2018-10-28,276.259207,3.297902,3.297902,0.180434,0.507059,0.048521,18.225487,-57.660441,10517927.0,1459191.0,2029936,SPX,10,-90,0.174859,1248310,SPY,10,-90,0.227496
2018-10-19,247.7284393310547,2767.780029296875,19.89,3.2,247.7284393310547,2767.780029296875,19.89,3.2,0.284407,0.252332,0.174665,0.132401,0.117896,0.112475,0.108568,0.107756,0.150288,0.134633,0.116842,0.108013,0.124417,2767.780029,247.7284393310547,2767.780029296875,19.89,3.2,0.283805,0.251938,0.174234,0.131851,0.117214,0.111558,0.107459,0.106701,0.150476,0.134775,0.116947,0.108215,0.124038,276.25,126258,SPX,C,2018-10-29,2769.488624,31.594138,31.594138,0.172873,0.505707,0.005037,182.747211,-607.370079,5145428,573326,76318,SPY,C,2018-10-29,276.420534,3.199268,3.199268,0.175376,0.505787,0.049726,18.241241,-61.432959,10969525.0,1484469.0,2030310,SPX,10,-90,0.1312,1248684,SPY,10,-90,0.127867
2018-10-22,246.616455078125,2755.8798828125,19.64,3.2,246.616455078125,2755.8798828125,19.64,3.2,0.189637,0.251457,0.175075,0.135742,0.118104,0.113444,0.10902,0.107949,0.150071,0.134625,0.116872,0.108165,0.12449,2755.879883,246.616455078125,2755.8798828125,19.64,3.2,0.191789,0.250896,0.174583,0.135203,0.117463,0.112554,0.107967,0.106917,0.15027,0.134778,0.116979,0.108369,0.124111,275.01001,126280,SPX,C,2018-11-01,2757.580345,32.585249,32.585249,0.179066,0.505912,0.004884,181.960126,-625.29431,5175013,506505,76340,SPY,C,2018-11-01,275.179699,3.355777,3.355777,0.184786,0.506098,0.047406,18.159143,-64.270145,9082900.0,1023127.0,2030684,SPX,10,-90,0.122903,1249058,SPY,10,-90,0.119633
2018-10-23,245.36102294921875,2740.68994140625,20.71,3.17,245.36102294921875,2740.68994140625,20.71,3.17,0.175541,0.250865,0.171084,0.135007,0.118108,0.113168,0.109319,0.1065,0.150175,0.134683,0.116664,0.108141,0.124511,2740.858685,245.36102294921875,2740.68994140625,20.71,3.17,0.17718,0.250305,0.170546,0.134471,0.117374,0.112235,0.108221,0.105375,0.150359,0.134821,0.116756,0.108335,0.12413,273.626831,126302,SPX,C,2018-11-02,2739.53444,35.719269,35.719269,0.197583,0.505997,0.004446,180.764858,-629.667716,5253805,851376,76362,SPY,C,2018-11-02,273.523191,3.600439,3.600439,0.199194,0.506979,0.044288,18.048178,-64.08932,9186235.0,1502759.0,2031058,SPX,10,-90,0.17903,1249432,SPY,10,-90,0.248819
2018-10-24,237.9268798828125,2656.10009765625,25.23,3.1,237.9268798828125,2656.10009765625,25.23,3.1,0.23393,0.244439,0.196134,0.152479,0.131551,0.1246,0.119606,0.115435,0.154404,0.138336,0.119406,0.110418,0.125304,2656.100098,237.9268798828125,2656.10009765625,25.23,3.1,0.23327,0.246075,0.194821,0.151402,0.130612,0.123382,0.118274,0.114099,0.154448,0.138353,0.119416,0.110545,0.124899,265.320007,126324,SPX,C,2018-11-03,2653.74629,47.651301,47.651301,0.272117,0.508219,0.003329,175.083448,-824.734218,5559661,659025,76384,SPY,C,2018-11-03,264.99955,4.787658,4.787658,0.272588,0.510992,0.033572,17.473121,-81.712019,9624100.0,1811469.0,2031432,SPX,10,-90,0.205378,1249806,SPY,10,-90,0.293704
2018-10-25,242.1954803466797,2705.570068359375,24.22,3.14,242.1954803466797,2705.570068359375,24.22,3.14,0.268385,0.251678,0.210616,0.158493,0.137068,0.126546,0.122472,0.117423,0.155912,0.139458,0.12032,0.111111,0.125516,2705.736834,242.1954803466797,2705.570068359375,24.22,3.14,0.265455,0.24847,0.208411,0.156924,0.135781,0.125042,0.120915,0.115938,0.15584,0.139366,0.120255,0.111185,0.125091,270.096634,126346,SPX,C,2018-11-04,2707.245125,41.685355,41.685355,0.233339,0.507704,0.003817,178.62467,-790.752629,5683207,935466,76406,SPY,C,2018-11-04,270.247197,4.233273,4.233273,0.237366,0.507833,0.037576,17.832224,-80.216832,9835071.0,1534566.0,2031806,SPX,10,-90,0.182496,1250180,SPY,10,-90,0.166902
2018-10-26,237.9358367919922,2658.68994140625,24.16,3.08,237.9358367919922,2658.68994140625,24.16,3.08,0.232829,0.249092,0.215936,0.161523,0.140585,0.129947,0.124791,0.119999,0.156542,0.140572,0.121193,0.111822,0.125719,2658.689941,237.9358367919922,2658.68994140625,24.16,3.08,0.228818,0.247143,0.214011,0.160116,0.139442,0.128616,0.12339,0.118649,0.156553,0.140525,0.121162,0.11192,0.125305,265.329987,126368,SPX,C,2018-11-05,2652.536399,47.148522,47.148522,0.269369,0.507401,0.003355,175.004161,-745.156726,5995267,740093,76428,SPY,C,2018-11-05,264.83143,4.763731,4.763731,0.270539,0.512787,0.034059,17.441139,-78.299518,10291007.0,2040759.0,2032180,SPX,10,-90,0.243858,1250554,SPY,10,-90,0.288401
2018-10-29,236.6175842285156,2641.25,24.7,3.08,236.6175842285156,2641.25,24.7,3.08,0.261464,0.249257,0.219421,0.164508,0.140706,0.130657,0.122919,0.119797,0.156532,0.140509,0.121309,0.111989,0.125813,2641.25,236.6175842285156,2641.25,24.7,3.08,0.256347,0.247129,0.217319,0.163032,0.139484,0.129276,0.121221,0.118405,0.156499,0.140417,0.12124,0.112064,0.125389,263.859985,126390,SPX,C,2018-11-08,2638.756676,47.972317,47.972317,0.275508,0.508299,0.003306,174.092664,-827.975733,5953418,671916,76450,SPY,C,2018-11-08,263.594119,4.814812,4.814812,0.275846,0.510584,0.033296,17.382569,-83.129512,10118083.0,1724018.0,2032554,SPX,10,-90,0.235691,1250928,SPY,10,-90,0.307001
2018-10-30,240.12399291992188,2682.6298828125,23.35,3.12,240.12399291992188,2682.6298828125,23.35,3.12,0.276745,0.234172,0.224807,0.170273,0.14402,0.132727,0.124878,0.121738,0.157125,0.141316,0.121941,0.112387,0.125983,2682.795966,240.12399291992188,2682.6298828125,23.35,3.12,0.269734,0.228864,0.221939,0.168285,0.142427,0.13107,0.123028,0.12017,0.157024,0.141112,0.121792,0.112402,0.125544,267.786567,126412,SPX,C,2018-11-09,2684.166541,44.175526,44.175526,0.249407,0.508209,0.003601,177.096785,-833.583097,6063814,733579,76472,SPY,C,2018-11-09,267.93645,4.580159,4.580159,0.259034,0.508548,0.034728,17.679046,-86.523999,10268675.0,1492686.0,2032928,SPX,10,-90,0.207253,1251302,SPY,10,-90,0.18465
2018-10-31,242.6886749267578,2711.739990234375,21.23,3.15,242.6886749267578,2711.739990234375,21.23,3.15,0.270146,0.246216,0.228901,0.17104,0.145831,0.133268,0.124879,0.122219,0.157638,0.141713,0.122239,0.112624,0.126065,2711.73999,242.6886749267578,2711.739990234375,21.23,3.15,0.263675,0.240684,0.226011,0.16901,0.144171,0.131583,0.123198,0.120666,0.157516,0.141488,0.122078,0.112628,0.125624,270.630005,126434,SPX,C,2018-11-10,2713.079156,38.927437,38.927437,0.217431,0.507116,0.004087,179.014192,-734.252656,6319900,785929,76494,SPY,C,2018-11-10,270.79726,4.093582,4.093582,0.229065,0.507559,0.038859,17.868779,-77.672083,10689554.0,1687658.0,2033302,SPX,10,-90,0.180457,1251676,SPY,10,-90,0.156685
2018-11-01,245.2713165283203,2740.3701171875,19.34,3.14,245.2713165283203,2740.3701171875,19.34,3.14,0.279323,0.247023,0.233562,0.171516,0.147088,0.134383,0.125345,0.12302,0.15812,0.14208,0.122512,0.112727,0.126097,2740.538934,245.2713165283203,2740.3701171875,19.34,3.14,0.273123,0.241639,0.2308,0.169557,0.145378,0.132775,0.12369,0.12148,0.157996,0.14186,0.122353,0.112714,0.125657,273.526859,126456,SPX,C,2018-11-11,2737.659848,32.94612,32.94612,0.182367,0.505207,0.004815,180.644462,-550.473894,6143847,537508,76516,SPY,C,2018-11-11,273.508289,3.384368,3.384368,0.187481,0.505941,0.046964,18.050015,-61.635044,10510501.0,1143716.0,2033676,SPX,10,-90,0.200254,1252050,SPY,10,-90,0.225845
2018-11-02,243.818588256836,2723.06005859375,19.51,3.22,243.818588256836,2723.06005859375,19.51,3.22,0.279862,0.248386,0.233458,0.169934,0.147171,0.134556,0.125135,0.122103,0.156356,0.142233,0.122634,0.112721,0.126082,2723.060059,243.818588256836,2723.06005859375,19.51,3.22,0.27365,0.242838,0.230679,0.167944,0.145469,0.133035,0.123454,0.120502,0.156095,0.141997,0.122462,0.112711,0.125639,271.890015,126478,SPX,C,2018-11-12,2720.104772,33.490741,33.490741,0.186578,0.505298,0.004735,179.485291,-555.866273,6317255,636990,76538,SPY,C,2018-11-12,271.759403,3.417795,3.417795,0.190147,0.507193,0.046775,17.928876,-60.014462,10754527.0,1713578.0,2034050,SPX,10,-90,0.201469,1252424,SPY,10,-90,0.247139
2018-11-05,245.16378784179688,2738.31005859375,19.96,3.2,245.16378784179688,2738.31005859375,19.96,3.2,0.148575,0.250355,0.240177,0.17473,0.147461,0.134081,0.125718,0.122254,0.148823,0.142305,0.122671,0.112824,0.126176,2738.310059,245.16378784179688,2738.31005859375,19.96,3.2,0.139926,0.244667,0.237346,0.172714,0.14573,0.132631,0.124023,0.12065,0.148176,0.142061,0.122499,0.11281,0.125724,273.390015,126500,SPX,C,2018-11-15,2736.838348,34.578744,34.578744,0.191462,0.505736,0.004591,180.588298,-603.054364,6194457,499118,76560,SPY,C,2018-11-15,273.539484,3.506437,3.506437,0.19424,0.506373,0.045362,18.050628,-66.642166,10258291.0,992008.0,2034424,SPX,10,-90,0.192856,1252798,SPY,10,-90,0.189683
2018-11-06,246.715087890625,2755.449951171875,19.91,3.22,246.715087890625,2755.449951171875,19.91,3.22,0.135861,0.250891,0.236245,0.175648,0.147936,0.13373,0.126095,0.122549,0.147668,0.142428,0.122764,0.112784,0.126056,2755.619181,246.715087890625,2755.449951171875,19.91,3.22,0.12798,0.245478,0.233515,0.17366,0.14617,0.132294,0.12441,0.12095,0.14666,0.142183,0.122592,0.11277,0.125614,275.136892,126522,SPX,C,2018-11-16,2753.748042,33.870627,33.870627,0.186389,0.505529,0.004687,181.705391,-585.913035,6251691,516499,76582,SPY,C,2018-11-16,275.276225,3.436013,3.436013,0.189138,0.506216,0.046294,18.165376,-65.483599,10348798.0,748325.0,2034798,SPX,10,-90,0.202312,1253172,SPY,10,-90,0.191479
2018-11-07,251.9970245361328,2813.889892578125,16.36,3.22,251.9970245361328,2813.889892578125,16.36,3.22,0.15416,0.196251,0.248842,0.181512,0.154,0.137673,0.130119,0.125301,0.149488,0.14393,0.123905,0.112692,0.12626,2813.889893,251.9970245361328,2813.889892578125,16.36,3.22,0.148694,0.192771,0.246398,0.17975,0.152379,0.136357,0.128552,0.123793,0.148493,0.143702,0.123748,0.112711,0.125823,281.01001,126544,SPX,C,2018-11-17,2813.345978,24.431623,24.431623,0.131596,0.503935,0.006503,185.648839,-435.302059,6348505,877256,76604,SPY,C,2018-11-17,281.140025,2.523381,2.523381,0.136002,0.504409,0.063029,18.553423,-48.366326,10503277.0,1666326.0,2035172,SPX,10,-90,0.224691,1253546,SPY,10,-90,0.185474
